Symbol,Issue_Name,Primary_Listing_Mkt
GBTKF,Globetronics Technology Bhd Ordinary Shares (Malaysia),U
GBTT,Gabbit Corp Common Stock,U
GBTZF,Global Logistic Properties Ltd. Ordinary Shares (Singapore),U
GBUG,Pacer iPath Gold ETNs,ARCA
GBUX,GIVBUX INC Common Stock,U
GBX,"The Greenbrier Companies, Inc.",NYSE
GBXI,"GBX International Group, Inc. Common Stock",U
GBXPF,VIA VAREJO SA REGISTERED SHARES ORDINARY COMMON SHARES (Brazil),U
GBXPY,Via Varejo S.A.  American Depositary Shares,U
GBXXY,Grand Baoxin Auto Group Ltd American Depositary Receipts - Unsponsored (Cayman Islands),U
GCAAF,Guardian Cap Grp Ltd Cl-A Ordinary Shares,U
GCAC,Growth Capital Acquisition Corp. Class A Common Stock,NASDAQ
GCACU,Growth Capital Acquisition Corp. Unit,NASDAQ
GCACW,Growth Capital Acquisition Corp. Warrant,NASDAQ
GCAN,Greater Cannabis Co Inc Common Stock,U
GCBC,"Greene County Bancorp, Inc. Common Stock",NASDAQ
GCC,WisdomTree Enhanced Commodity Strategy Fund,ARCA
GCCFF,Golden Cariboo Resources Ltd Ordinary Shares,U
GCCO,Garden City Co (Co) Common Stock,U
GCEA,GRIFFIN CAP ESSENTIAL ASSET REIT INC COM CL E Common Stock,U
GCEC,GS FIN CORP Other,U
GCEH,"Global Clean Energy Holdings, Inc. Common Stock",U
GCEI,"Global Clean Energy, Inc Common Stock",U
GCFB,Granite City Food & Brewery Ltd,U
GCFFF,Goldcliff Resource Corp Ordinary Shares,U
GCGMF,Great Canadian Gaming Corp Ordinary Shares,U
GCGX,"Global Consortium, Inc. Common Stock",U
GCHEF,Grupo Comercial Chedrui SAB CV Ordinary Shares Series -B- (Mexico),U
GCHHF,Gooch & Housego PLC Ordinary Shares (United Kingdom),U
GCHK,Greenchek Technology Inc,U
GCHOY,Grupo Nutresa SA Sponsored American Depository Receipt (Columbia),U
GCHT,GC China Turbine Corp. Common Stock,U
GCI,"Gannett Co., Inc.",NYSE
GCIN,"GC International, Inc. Common Stock",U
GCLL,"GreenCell, Incorporated Common",U
GCLMF,GCM Resources PLC Ordinary Shares (UK),U
GCLT,"GainClients, Inc. Common Stock",U
GCMG,GCM Grosvenor Inc. Class A Common Stock,NASDAQ
GCMGW,GCM Grosvenor Inc. Warrant,NASDAQ
GCNJF,Grupo Catalana Occidente Sa Ordinary Shares (Spain),U
GCO,Genesco Inc.,NYSE
GCOR,Goldman Sachs Access U.S. Aggregate Bond ETF,ARCA
GCOW,Pacer Global Cash Cows Dividend ETF,BATS
GCP,GCP Applied Technologies Inc.,NYSE
GCPEF,GCL Poly Energy Holdings Ltd Ordinary Shares (Cayman Islands),U
GCPEY,GCL Poly Energy Holdings Ltd American Depositary Receipts (Unsponsored)(Cayman Islands),U
GCPL,Global Capital Partners Inc Common Stock,U
GCPSF,GCP Student Living PLC Ordinary Shares (United Kingdom),U
GCRCF,GOLCAP RES CORP Common Shares,U
GCRIF,"Rogue Resources, Inc. Ordinary Shares",U
GCRPF,GLOBAL CONNECTION PUBLIC CO LTD NVDR SHARES (Thailand),U
GCSSF,GECOSS CORP Ordinary Shares,U
GCTAF,Siemens Gamesa Renewable Energy Ordinary Shares,U
GCTAY,Siemens Gamesa Renewable Energy American Depositary Receipts - Unsponsored,U
GCV,"The Gabelli Convertible and Income Securities Fund, Inc.",NYSE
GCWOF,Grupo Cementos De Chihuahua Sa De Cv Ordinary Shares (Mexico),U
GCXXF,Granite Creek Copper Ltd. Common Shares (Canada),U
GCYO,Gold Canyon Bank (AZ) Common Stock,U
GD,General Dynamics Corporation,NYSE
GDAR,"Golden Age Resources, Inc. Common Stock",U
GDASY,Goldas Kuyumculuk Sanayii Ithalat Ve Ihracat A.S. Goldas Kuyumculuk Sanayii Ithalat Ve Ihracat A.S. Sponsored ADR,U
GDDFF,Goodfood Mkt Corp Ordinary Shares (Canada),U
GDDN,Gadsden Corp CDT-Cl A,U
GDDPF,Goodpatch Inc Common Stock (Japan),U
GDDY,GoDaddy Inc,NYSE
GDEN,"Golden Entertainment, Inc. Common Stock",NASDAQ
GDET,"GD Entertainment & Technology, Inc. Common Stock",U
GDIFF,"GDI Integrated Facility Services, Inc. Subordinate Voting Ordinary Shares (Canada)",U
GDISF,IGB BERHAD Ordinary Shares,U
GDL,The GDL Fund,NYSE
GDL PRC,"GDL Fund, The Series C Cumulative Puttable and Callable Preferred Shares",NYSE
GDLC,Grayscale Digital Large Cap Fund LLC Shares USD (Cayman Islands),U
GDLLF,Geodrill Limited Ordinary Shares (Isle of Man),U
GDLNF,Greenland Minerals And Energy Ltd Ordinary shares (Australia),U
GDMA,Gadsden Dynamic Multi-Asset ETF,ARCA
GDMIF,GOLDSTAR MINERALS INC Ordinary Shares,U
GDMK,GLOBAL DIVERSIFIED MARKETING GROUP INC Common Stock,U
GDMOF,Dmg Mori Aktiengesellschaft Ordinary Shares (Germany Federal Republic),U
GDMRF,"Golden Dawn Minerals, Inc. Common Shares",U
GDNEF,Golden Eagle Retail Group Ltd Ordinary Shares (Cayman Islands),U
GDNEY,Golden Eagle Retail Group Ltd Unsponsored ADR (Cayman Islands),U
GDNGY,Gudang Garam TBK PT  American Depositary Receipts - Unsponsored (Indonesia),U
GDNNF,Guodian Technology & Environment Group Corp Ltd Ordinary Shares (China),U
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,NYSE
GDOT,Green Dot Corporation,NYSE
GDP,Goodrich Petroleum Corporation Common Stock,AMEX
GDPEF,Resource Cap Gold Corp Ordinary Shares,U
GDPHF,GODOLPHIN RES LTD ORDINARY FULLY PAID (Australia),U
GDQMF,Goldquest Mining Corp Common Shares (Canada),U
GDRX,"GoodRx Holdings, Inc. Class A Common Stock",NASDAQ
GDRZF,GOLD RESV INC Common Stock,U
GDS,GDS Holdings Limited ADS,NASDAQ
GDSI,"Global Digital Solutions, Inc. Common Stock",U
GDSKF,NEVADA ZINC CORP  Ordinary Shares,U
GDV,The Gabelli Dividend & Income Trust,NYSE
GDV PRG,"The Gabelli Dividend & Income Trust 5.25% Series G Cumulative Preferred Shares, par value $0.001 per",NYSE
GDV PRH,The Gabelli Dividend & Income Trust 5.375% Series H Cumulative Preferred Shares,NYSE
GDVE,"Global Development & Environmental Resources, Inc. Common Stock",U
GDVM,Global Developments Inc. Common Stock,U
GDVTZ,Gould Investors Lp Units Unit,U
GDX,VanEck Vectors Gold Miners ETF,ARCA
GDXD,MicroSectors Gold Miners -3x Inverse Leveraged ETN,ARCA
GDXJ,VanEck Vectors Junior Gold Miners ETF,ARCA
GDXRF,Goldex Resources Corporation Ordinary Shares,U
GDXU,MicroSectors Gold Miners 3x Leveraged ETN,ARCA
GDYMF,Renu Energy Ltd. Ordinary Shares,U
GDYN,"Grid Dynamics Holdings, Inc. Class A Common Stock",NASDAQ
GDYNW,"Grid Dynamics Holdings, Inc. Warrant",NASDAQ
GDYRF,GOODYEAR THAILAND PUBLIC CO LTD SHS FOREIGN REGISTERED (Thailand),U
GE,General Electric Company,NYSE
GEAGF,GEA Group Ag Ordinary Shares (Germany),U
GEAHF,Great Eagle Hldg H $0.50 Par Ordinary Shares,U
GEATF,Radiko Holdings Corp Ordinary Shares,U
GEBEY,Genting Berhad Unsponsored ADR (Malaysia),U
GEBHF,Genting Berhad Ord Ordinary Shares,U
GEBHY,Genting Berhad Sponsored ADR (Malaysia),U
GEBRF,Greenbriar Capital Corporation Com (Canada),U
GECC,Great Elm Capital Corp. Common Stock,NASDAQ
GECCL,Great Elm Capital Corp. 6.50% Notes due 2022,NASDAQ
GECCM,Great Elm Capital Corp. 6.75% Notes Due 2025,NASDAQ
GECCN,Great Elm Capital Corp. 6.5% Notes due 2024,NASDAQ
GECFF,Gecina Act Nom (France),U
GEDSF,Gedeon Richter Ltd Gic American Depositary Shares,U
GEDUF,G8 Education LTD Common Shares,U
GEECF,Global Environmental Energy Corp. Common Stock (Bahamas),U
GEF,"Greif, Inc.",NYSE
GEF B,"Greif, Inc. Class B",NYSE
GEFI,Geo Finance Corp. Common Stock,U
GEG,"Great Elm Group, Inc. Common Stock",NASDAQ
GEGI,"Genesis Electronics Group, Inc. Common Stock",U
GEGP,"Gold Entertainment Group, Inc. New Common Stock",U
GEGR,"Gaensel Energy Group, Inc. Common Stock",U
GEGYF,Genel Energy PLC Ordinary Shares (Jersey),U
GEGYY,Genel Energy PLC Unsponsored ADR (Jersey),U
GEHDF,Great Eastern Holdings Ltd Ordinary Shares Singapore(SG ),U
GEHDY,Great Eastern Holdings Ltd Unsponsored ADR (Singapore),U
GEIN,"Genesys Industries, Inc. Common Stock",U
GEL,"Genesis Energy, L.P.",NYSE
GELGF,Chatham Rock Phosphate Ltd. Ordinary Shares,U
GELV,"Green Energy Live, Inc. Common stock",U
GELYF,Geely Automobile Holdings Ltd Ordinary Shares (Cayman Islands),U
GELYY,Geely Automobile Holding Ltd Unsponsored ADR (Cayman Islands),U
GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,ARCA
GEMZ,GEMXX CORP Common Stock,U
GENC,"Gencor Industries, Inc. Common Stock",NASDAQ
GENE,Genetic Technologies Ltd  Sponsored ADR,NASDAQ
GENGF,Gear Energy Ltd Common Shares (Canada),U
GENH,"Generation Hemp, Inc. Common Stock",U
GENI,Genius Sports Limited,NYSE
GENI WS,"Genius Sports Limited Redeemable Warrants, each whole warrant exercisable for one Ordinary Share eac",NYSE
GENMF,Generation Mining Limited  Common Shares,U
GENN,"Genesis Healthcare, Inc.",U
GENPF,GENIX PHARMACEUTICALS CORP COM (Canada),U
GENSF,Genus Plc Ordinary Shares,U
GENSY,Genus Plc Unsponsored ADR (United Kingdom),U
GENTF,G5 ENTERTAINMENT AB Ordinary Shares,U
GENX,"Genex Pharmaceutical, Inc. Common Stock",U
GENY,Principal Exchange-Traded Funds Principal Millennials Index ETF,NASDAQ
GEO,"The GEO Group, Inc.",NYSE
GEOCF,GEO HLDGS CORP Ordinary Shares,U
GEOR,GeoPetro Resources Co Common Stock,U
GEOS,Geospace Technologies Corporation Common Stock (Texas),NASDAQ
GEOVF,GENOVIS AB Shs (Sweden),U
GEPC,"Gepco, Ltd.  Common Stock",U
GER,Goldman Sachs MLP Energy Renaissance Fund,NYSE
GERFF,Glen Eagle Resources Inc Ordinary Shares (Canada),U
GERI,"Global Energy Resources, Inc. Common Stock",U
GERM,ETFMG Treatments Testing and Advancements ETF,ARCA
GERN,Geron Corporation Common Stock,NASDAQ
GERS,Greenshift Corporation Common Stock,U
GES,"Guess?, Inc.",NYSE
GESI,GENERAL EUROPEAN STRATEGIC INVTS INC Common Stock,U
GETBF,GETBUSY PLC Ordinary Shares,U
GETH,"Green Envirotech Holdings, Corp. Common Stock",U
GETPF,Getech Group Plc Common Stock,U
GETVF,Mediaset Espana Comunicacion SA Ordinary Shares (Spain),U
GETVY,"Mediaset Espana Communicacion, S.A. Unsponsored ADR (Spain)",U
GEVI,"General Environmental Management, Inc. Common Stock",U
GEVO,"Gevo, Inc. Common Stock",NASDAQ
GEXCF,GD EXPRESS CARRIER BHD Ordinary Shares,U
GF,NEW GERMANY FUND Inc,NYSE
GFASY,GAFISA S.A. ADR  - Unsponsored,U
GFCI,"Grifco International, Inc. Common Stock",U
GFCJ,Guaranty Financial Corp. Common Stock,U
GFDV,"General Finance & Development, Inc. Common Stock",U
GFED,"Guaranty Federal Bancshares, Inc. Common Stock",NASDAQ
GFF,Griffon Corp,NYSE
GFGSF,GFG Resources Inc. Ordinary Shares (Canada),U
GFGU,"GetFugu, Inc. Common Stock",U
GFGVF,Fast Line Hldg Inc Ordinary Shares,U
GFGY,Granite Falls Energy LLC Membership Unit,U
GFI,Gold Fields Ltd ADR,NYSE
GFIOF,Gold Fields Ltd. Ordinary Shares,U
GFIZF,GFinity PLC Ordinary Shares (United Kingdom),U
GFKAF,Gfk Ag Nuernberg Ordinary Shares (Germany),U
GFKRF,Opus One Gold Corp Ordinary Shares,U
GFKSY,Gulf Keystone Pete Ltd ADR (Bermuda),U
GFL,GFL Environmental Inc. Subordinate Voting Shares,NYSE
GFLDF,"Gemfields Resources Plc, London Ordinary shares (United Kingdom)",U
GFLDU,Gefen Landa Acquisition Corp. Units,NASDAQ
GFLU,GFL Environmental Inc. Tangible Equity Units,NYSE
GFMH,Goliath Film & Media Holdings Common Stock,U
GFMRF,GFM RES LTD Ordinary Shares,U
GFNCP,General Finance Corporation Cumulative Redeemable Perpetual Preferred Series C,NASDAQ
GFNSZ,General Finance Corporation 7.875% Senior Notes due 2025,NASDAQ
GFOO,Genufood Energy Enzymes Corporation Common Stock,U
GFOR U,"Graf Acquisition Corp. IV Units, each consisting of one share of common stock, and one-fifth of one",NYSE
GFPTF,Gfpt Public Co Ltd (F) Units Non-Voting Depository Receipt (Thailand),U
GFSZY,G4S Plc Unsponsored ADR (UK),U
GFTRF,Gold'n Futures Mineral Corp. Common Shares,U
GFTX,"Global Fiber Technologies, Inc. Common Stock",U
GFX,Golden Falcon Acquisition Corp.,NYSE
GFX U,"Golden Falcon Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-",NYSE
GFX WS,"Golden Falcon Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A Co",NYSE
GGABF,Grupo Financiero Galicia S.A. Ordinary Shares,U
GGAL,Grupo Financiero Galicia S.A. American Depositary Shares,NASDAQ
GGAZF,Goldgroup Mining Inc. Ordinary Shares (Canada),U
GGB,Gerdau S.A.,NYSE
GGBBF,Lxrandco Inc Ordinary Shares,U
GGBL,Guar Global Ltd. Common Stock,U
GGBXF,Green Growth Brands Inc Ordinary Shares,U
GGCPF,GENERIC GOLD CORP Ordinary Shares,U
GGDVF,Guangdong Investment Ltd Ordinary Shares,U
GGDVY,Guangdong Investment Ltd Unsponsored ADR (Hong Kong),U
GGG,Graco Inc,NYSE
GGGOF,Galane Gold Ltd Common Shares (Canada),U
GGGRF,Global Gardens Group Ordinary Shares,U
GGGSF,Greggs plc Ordinary Shares (United Kingdom),U
GGGSY,Greggs plc Unsponsored ADR (UK),U
GGIFF,Garibaldi Resources Corp Ordinary Shares (Canada),U
GGII,"Green Globe International, Inc. Common Stock",U
GGISF,Genesis Metals Corp. Common Stock,U
GGLDF,Getchell Gold Corporation Common Shares (Canada),U
GGLT,"Giant Group, Ltd. Common Stock",U
GGLXF,GGL Resources Corporation Ordinary Shares,U
GGM,GUGGENHEIM CREDIT ALLOCATION FUND,NYSE
GGMC,Glenfarne Merger Corp. Class A Common Stock,NASDAQ
GGMCU,Glenfarne Merger Corp. Unit,NASDAQ
GGMCW,Glenfarne Merger Corp. Warrant,NASDAQ
GGN,"GAMCO Global Gold, Natural Resources & Income Trust",AMEX
GGN PRB,GAMCO Global Gold Natural Resources & Income Trust 5.00% Series B,AMEX
GGNDF,GN Great Nordic Ltd Ordinary Shares,U
GGNNW,Genocea Biosciences Inc Wt Cl A Expires  01/09/2023,U
GGNPF,Pt Gudang Garam PT Gudang Garam IDR,U
GGO,The Gabelli Go Anywhere Trust,AMEX
GGO PRA,The Gabelli Go Anywhere Trust Series A Cumulative Puttable and Callable Preferred Shares,AMEX
GGPI,"Gores Guggenheim, Inc. Class A Common Stock",NASDAQ
GGPIU,"Gores Guggenheim, Inc. Unit",NASDAQ
GGPIW,"Gores Guggenheim, Inc. Warrant",NASDAQ
GGPXF,G-Resources Group Ltd Ordinary Shares (Bermuda),U
GGRGF,GROUPE GORGE SA Ordinary Shares (France),U
GGRN,Global Green Solutions Inc. Common Stock,U
GGROU,Golden Growers Coop Unit,U
GGRW,Gabelli Growth Innovators ETF,ARCA
GGSM,Gold and GemStone Mining Inc. Common Stock,U
GGT,THE GABELLI MULTIMEDIA TRUST INC.,NYSE
GGT PRE,The Gabelli Multimedia Trust Inc. 5.125 Percent Series E Cumulative Preferred Stock,NYSE
GGT PRG,The Gabelli Multimedia Trust Inc. 5.125% Series G Cumulative Preferred Shares,NYSE
GGTHF,Golden Goliath Golden Goliath Resources Ltd,U
GGTTF,Gtec Hldgs Ltd Ordinary Shares (Canada),U
GGXXF,GGX Gold Corp. Ordinary Shares,U
GGZ,The Gabelli Global Small and Mid Cap Value Trust,NYSE
GGZ PRA,The Gabelli Global Small and Mid Cap Value Trust 5.450% Series A Cumulative Preferred Shares (Liquid,NYSE
GH,"Guardant Health, Inc. Common Stock",NASDAQ
GHAC,Gaming & Hospitality Acquisition Corp. Class A Common Stock,NASDAQ
GHACU,Gaming & Hospitality Acquisition Corp. Unit,NASDAQ
GHACW,Gaming & Hospitality Acquisition Corp. Warrants,NASDAQ
GHAV,"Grand Havana, Inc. Common Stock",U
GHC,GRAHAM HOLDINGS COMPANY,NYSE
GHCGF,GEORGIA HEALTHCARE GROUP PLC ORD GBP0.01 (United Kingdom),U
GHEU,"Global Healthcare & Education Management, Inc. Common Stock",U
GHG,"GreenTree Hospitality Group Ltd. American depositary shares, each representing one Class A ordinary",NYSE
GHGH,GuanHua Corporation Common Stock,U
GHGUF,Go-Ahead Group Plc Ordinary Shares (United Kingdom),U
GHGUY,Go-Ahead Group Plc Unsponsored ADR (United Kingdom),U
GHIFF,"Gamehost, Inc. Ordinary Shares (Canada)",U
GHIL,"Green and Hill Industries, Inc. Common Stock",U
GHL,"Greenhill & Co., Inc.",NYSE
GHLD,Guild Holdings Company,NYSE
GHM,Graham Corporation,NYSE
GHMP,GOOD HEMP INC Common Stock,U
GHRI,"Goliath Resources, Inc. Common Stock",U
GHSI,"Guardion Health Sciences, Inc. Common Stock",NASDAQ
GHST,"Ghost Technology, Inc. Common Stock",U
GHTI,"G-H-3 International, Inc. Common Stock",U
GHVI,"Gores Holdings VI, Inc. Class A Common Stock",NASDAQ
GHVIU,"Gores Holdings VI, Inc. Unit",NASDAQ
GHVIW,"Gores Holdings VI, Inc. Warrant",NASDAQ
GHVNF,GoldHaven Resources Corp Common Shares,U
GHY,"PGIM Global High Yield Fund, Inc.",NYSE
GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,ARCA
GHYCF,ISHARES PLC GLOBAL HIGH YIELD CORP BOND UCITS ETF GBP HEDGED DIST (Ireland),U
GHYG,iShares US & Intl High Yield Corp Bond ETF,BATS
GIB,CGI Inc.,NYSE
GIBBF,Gibb Riv Diamonds Ltd Ordinary Shares (Australia),U
GIBX,GIB CAP GROUP INC Common Stock,U
GIDMF,GOLDEN INDEPENDENCE MNG CORP Common Shares,U
GIFI,"Gulf Island Fabrication, Inc. Common Stock",NASDAQ
GIFLF,Grifols Sa Barcelona Ordinary Shares,U
GIFOF,Grifols Sa Barcelona Ordinary Shares,U
GIFX,"Gifa, Inc. Common Stock",U
GIG,"GigCapital4, Inc. Common stock",NASDAQ
GIGA,GIGA TRONICS INC Common Stock,U
GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,ARCA
GIGE,Tidal ETF Trust SoFi Gig Economy ETF,NASDAQ
GIGGU,"GigCapital4, Inc. Unit",NASDAQ
GIGGW,"GigCapital4, Inc. Warrant",NASDAQ
GIGI,Gaming Innovation Group Inc. Common Shares,U
GIGL,"Giggles N' Hugs, Inc. Common Stock",U
GIGM,GigaMedia Limited Ordinary Shares,NASDAQ
GIGNF,GENTING SINGAPORE LTD Ordinary Shares,U
GIGNY,Genting Singapore Limited American Depositary Receipts - Unsponsored,U
GII,SPDR S&P Global Infrastructure ETF,ARCA
GIII,"G-III Apparel Group, LTD. Common Stock",NASDAQ
GIIX,"Gores Holdings VIII, Inc. Class A Common Stock",NASDAQ
GIIXU,"Gores Holdings VIII, Inc. Unit",NASDAQ
GIIXW,"Gores Holdings VIII, Inc. Warrant",NASDAQ
GIIZF,Global Diversified Investment Grade Income Trust II 2005-1 Fixed/Resetting Rate Unit (Canada),U
GIKLY,Grifols Sa Barcelona Sponsored ADR (Spain),U
GIL,Gildan Activewear Inc.,NYSE
GILD,"Gilead Sciences, Inc. Common Stock",NASDAQ
GILT,Gilat Satellite Networks Ltd. Ordinary Shares,NASDAQ
GILXF,Gitennes Expl Inc (F) Ordinary Shares,U
GIM,Templeton Global Income Fund (Delaware),NYSE
GINBF,Grupo Industrial Maseca Sa De Cv Ordinary Shares,U
GINN,Goldman Sachs Innovate Equity ETF,ARCA
GIPR,Generation Income Properties Inc Common Stock,U
GIS,"General Mills, Inc.",NYSE
GISMF,GRUPO INDUSTRIAL SALTILLO SAB DE CV SHS SERIES -A- (Mexico),U
GITH,"Global IT Holdings, Inc. New Common Stock",U
GIVPY,Grupo de Inversiones Suramericana S.A. Sponsored ADR Representing Level 1 Preferred Shares (Columbia),U
GIVSY,Grupo De Inversiones Suramericana S.A. Sponsored ADR (Colombia),U
GIWWU,"GigInternational1, Inc. Units",NASDAQ
GIX,"GigCapital2, Inc. Common Stock",NYSE
GIX RT,"GigCapital2, Inc. Rights, each exchangeable into one-twentieth of a share of Common Stock",NYSE
GIX U,"GigCapital2, Inc.",NYSE
GIX WS,"GigCapital2, Inc. Warrants exercisable for one share of Common Stock at an exercise price of $11.50",NYSE
GJCU,GJ Culture Group US Inc Common Stock,U
GJH,"Synthetic Fixed-Income Sec STRATS 2004-06, 6.375% US Cellular Corp.",NYSE
GJJSY,"Guotai Junan Securities Co., LTD American Depositary Receipts - Unsponsored (China)",U
GJNSF,Gjensidige Forsikring Asa Ordinary Shares (Norway),U
GJNSY,Gjensidige Forsikring Asa Unsponsored ADR (Norway),U
GJO,"Synthetic Fixed-Income Securities, Inc. 4.65% Floating Rate STRATS Certificates, Series 2005-4",NYSE
GJP,Synthetic Fixed Income Securities on the behalf of STRATS for Dominion Resources  Series 2005-6,NYSE
GJR,"Synthetic Fixed Income Securities, Inc. Floating Rate Structured Repackaged Asset-Backed Trust Secur",NYSE
GJS,Synthetic Fixed-Income Securities STRATS 2006-2 Goldman Sachs Group,NYSE
GJST,GEO JS Tech Group Corp. Common,U
GJT,Synthetic Fixed-Income Securities STRATS 2006-3 AllState Corporation,NYSE
GKIN,Guskin Gold Corp. Common Stock,U
GKIT,"Greenkraft, Inc. NEW Common Stock",U
GKOS,Glaukos Corporation,NYSE
GKOTF,Geekco Technologies Corporation Common Stock (Canada),U
GKPRF,GATEKEEPER SYS INC Ordinary Shares (Canada),U
GKSDF,Grupo Kuo SAB de CV Cl B Ordinary Shares,U
GKSGF,Grenekeleasing Ag Baden Ordinary Shares,U
GKTRF,GEK Terna Holding Real Estate Construction Societe Anonyme Ordinary Regulary Shares (Greece),U
GKTXF,Genkyotex DS21 Rights (France),U
GL,Globe Life Inc.,NYSE
GL PRC,Globe Life Inc.,NYSE
GLAD,Gladstone Capital Corporation Common Stock,NASDAQ
GLADL,Gladstone Capital Corporation 5.375% Notes due 2024,NASDAQ
GLAE,"GlassBridge Enterprises, Inc. Common Stock",U
GLAPF,Glanbia Plc Ordinary Shares,U
GLAPY,Glanbia Plc American Depositary Shares,U
GLAQ,Globis Acquisition Corp. common stock,NASDAQ
GLAQU,Globis Acquisition Corp. Unit,NASDAQ
GLAQW,Globis Acquisition Corp. Warrant,NASDAQ
GLATF,Global Atomic Corp Ordinary Shares,U
GLAXF,Glaxosmithkline Plc Ord 25p Ordinary Shares,U
GLBB,Global Quest Ltd Common Stock,U
GLBD,Global Seed Corp Common Stock,U
GLBE,Global-E Online Ltd. Ordinary Shares,NASDAQ
GLBH,"Global Tech Holdings, Inc. Common Stock",U
GLBKF,Goldbank Mining Corporation Ordinary Shares (Canada),U
GLBL,Cartesian Growth Corporation Class A Ordinary Share,NASDAQ
GLBLU,Cartesian Growth Corporation Unit,NASDAQ
GLBLW,Cartesian Growth Corporation Warrant,NASDAQ
GLBR,Global Brokerage Inc. Class A Common Stock,U
GLBRF,Global Brands Group Holding Ltd. Ordinary Shares,U
GLBS,Globus Maritime Limited Common Stock,NASDAQ
GLBXF,Globex Mining Enterprises Inc. Ordinary Shares (Canada),U
GLBZ,Glen Burnie Bancorp Common Stock,NASDAQ
GLCC,Good Life China Corporation Common Stock,U
GLCN,VanEck Vectors China Growth Leaders ETF,ARCA
GLCNF,"Glencore Xstrata PLC, St. Helier Ordinary Shares (Jersey)",U
GLCO,Global Links Corporation Common Stock,U
GLD,"SPDR Gold Trust, SPDR Gold Shares",ARCA
GLDAF,GLOBALDATA PLC SHS (United Kingdom),U
GLDB,Strategy Shares Gold-Hedged Bond ETF,BATS
GLDD,Great Lakes Dredge & Dock Corporation Common Stock,NASDAQ
GLDFF,CHALICE BRANDS LTD Ordinary Shares,U
GLDG,GoldMining Inc.,AMEX
GLDI,"Credit Suisse X-Links Gold Shares Covered Call ETNs due February 2, 2033",NASDAQ
GLDM,SPDR Gold MiniShares,ARCA
GLDRF,Idaho Champion Gold Mines Canada Inc. Ordinary Shares,U
GLDXF,GOLD X MNG CORP Common Shares,U
GLEC,Global Ecology Corporation Common Stock,U
GLEEU,Gladstone Acquisition Corp. Unit,NASDAQ
GLEO,Galileo Acquisition Corp.,NYSE
GLEO U,"Galileo Acquisition Corp. Units, each consisting of one Ordinary Share and one Redeemable Warrant",NYSE
GLEO WS,"Galileo Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Ordinary Share",NYSE
GLFGF,GLOBAL FASHION GROUP SA Ordinary Shares,U
GLFH,Galenfeha Inc Common Stock,U
GLFN,McHenry Metals Golf Corporation Common Stock,U
GLG,"TD Holdings, Inc. Common Stock",NASDAQ
GLGDF,"GoGold Resources, Inc. Ordinary Shares (Canada)",U
GLGI,"Greystone Logistics, Inc. Common Stock",U
GLGLF,GLG Life Tech Corp. Ordinary Shares (Canada),U
GLHA,Glass Houses Acquisition Corp. Class A common stock,NASDAQ
GLHAU,Glass Houses Acquisition Corp. Unit,NASDAQ
GLHAW,Glass Houses Acquisition Corp. Warrant,NASDAQ
GLHD,PSH GROUP HLDG INC Common Stock,U
GLHRF,Golden Harp Res Inc. Ordinary Shares (Canada),U
GLIF,AGFiQ Global Infrastructure ETF,ARCA
GLIIF,Glacier Lake Resources Ordinary Shares,U
GLIN,VanEck Vectors India Growth Leaders ETF,ARCA
GLIOF,Gold Lion Resources Inc Common Shares (Canada),U
GLKFF,"Raise Production, Inc Ordinary Shares (Canada)",U
GLKIF,"Great Lakes Graphite, Inc. Common Shares (Canada)",U
GLL,ProShares UltraShort Gold,ARCA
GLLA,Gilla Inc. Common Stock,U
GLLBF,GOLDEN LAND BHD SHS (Malaysia),U
GLLDF,Global Dining Inc Tokyo Ordinary Shares (Japan),U
GLLGF,Global Graphics SE Ordinary Shares (United Kingdom),U
GLLHF,Goldlion Holding Ltd Ordinary Shares (Hong Kong),U
GLLL,Glacial Lakes Corn Processors Unit Com & Cap Unit,U
GLLNY,Galenica AG Unsponsored ADR (Switzerland),U
GLLOF,Galileo Japan Trust Units (Australia),U
GLMCF,GUILLEMOT CORPORATION SA CARENTOIR Ordinary Shares,U
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,NASDAQ
GLMFF,Glacier Media Inc Ordinary Shares,U
GLMGF,GALILEO MNG LTD Ordinary Shares  (Australia),U
GLNCY,GLENCORE PLC American Depositary Receipts - Unsponsored,U
GLNG,Golar Lng Ltd,NASDAQ
GLNS,Golden Star Resources Corporation Common Stock,U
GLNV,Glenville Bk Hldg Co Inc Common,U
GLO,Clough Global Opportunities Fund,AMEX
GLO RTWI,"Clough Global Opportunities Fund Rights (expiring June 22, 2021)",AMEX
GLOB,GLOBANT S.A.,NYSE
GLOFF,ContourGlobal PLC Ord GBP0.01 (United Kingdom),U
GLOG,GASLOG LTD,NYSE
GLOG PRA,GasLog Ltd. 8.75% Series A Cumulative Redeemable Perpetual Preference Shares,NYSE
GLOH,"Glow Holdings, Inc. Common Stock",U
GLOP,GASLOG PARTNERS LP,NYSE
